"name","gov_type","snuc_type","iucn_type","year","category","biome","area_km2","or","or_ci_min","or_ci_max","or_p","remaining_veg_treatment_initial","remaining_veg_treatment_2018","loss_veg_treatment","remaining_veg_control_initial","remaining_veg_control_2018","loss_veg_control"
"Zoró","Indigenous people",NA,NA,1987,"IL","Amazon",3638.88,0.205326737187649,0.205067714810504,0.205586086737658,0,0.984667053993238,0.958583216077621,-0.0260838379156173,0.984542090695867,0.802917636798815,-0.181624453897052
"Karitiana","Indigenous people",NA,NA,2002,"IL","Amazon",909.72,0.0494062448073117,0.0491295289038848,0.0496845192783236,0,0.994818955550776,0.991973684491095,-0.00284527105968091,0.990943063399893,0.770345722503155,-0.220597340896737
"Wawi","Indigenous people",NA,NA,1999,"IL","Amazon",1542.6,0.189199931608662,0.188708369997793,0.18969277367581,0,0.968582859968549,0.961865304615627,-0.0067175553529224,0.967314488144434,0.844566145807088,-0.122748342337346
"Guajahã","Indigenous people",NA,NA,2000,"IL","Amazon",51.12,0.26176141396546,0.253985029421999,0.269775891898542,0,0.988035036854341,0.991064999305027,0.00302996245068565,0.988319560465678,0.978626060037231,-0.00969350042844741
"Jaquiri","Indigenous people",NA,NA,1995,"IL","Amazon",19.44,12.5264142844879,0.248551159881237,631.30284687305,0.103451440341545,1,0.996629106371026,-0.00337089362897369,1,1,0
"Rio Apaporis","Indigenous people",NA,NA,2000,"IL","Amazon",1077.84,0.0894421174224743,0.0823090439583963,0.0971933579140984,0,0.999963210144735,0.999743326509105,-0.000219883635629969,0.999901576535005,0.998671480334025,-0.00123009620097947
"Juma","Indigenous people",NA,NA,2006,"IL","Amazon",390.24,0.00325221897244019,0.00302668260606737,0.00349456141304579,0,0.999232558109039,0.99982998592909,0.000597427820050456,0.991749820286451,0.878073527162548,-0.113676293123903
"Apurinã Km 124 BR-317","Indigenous people",NA,NA,1999,"IL","Amazon",433.08,0.23973295457818,0.238706411983174,0.240763911757992,0,0.987684954555453,0.953600216732792,-0.0340847378226612,0.98707714253233,0.82247935704955,-0.164597785482779
"Tenharim Marmelos","Indigenous people",NA,NA,2007,"IL","Amazon",5054.04,0.183798622208018,0.183053786399219,0.184546488712838,0,0.994788826612616,0.996269689974358,0.00148086336174191,0.993356967048849,0.956563589672878,-0.0367933773759707
"Caititu","Indigenous people",NA,NA,1988,"IL","Amazon",3143.52,0.0932335996518316,0.0928057465260384,0.0936634252664426,0,0.999172858863154,0.996854069048434,-0.00231878981472045,0.998935345467287,0.947317829188029,-0.0516175162792579
"Gavião","Indigenous people",NA,NA,2002,"IL","Amazon",85.32,0.207340499525343,0.204605039702545,0.21011253098124,0,0.984014812652572,0.966244095614188,-0.0177707170383841,0.98391586366082,0.892551072110827,-0.0913647915499937
"Miratu","Indigenous people",NA,NA,2004,"IL","Amazon",139.68,5.59684516654754,5.48047010589426,5.71569139381252,0,0.976413162564738,0.966635062944057,-0.0097780996206811,0.99177027309371,0.995919445279947,0.004149172186237
"Nove de Janeiro","Indigenous people",NA,NA,2001,"IL","Amazon",2327.04,0.0143108190575872,0.0141747477591404,0.0144481965802135,0,0.999195077811543,0.998367183961638,-0.000827893849904893,0.998654483503425,0.911212651999147,-0.0874418315042783
"Uati-Paraná","Indigenous people",NA,NA,1995,"IL","Amazon",1300.68,4.08688555823814,4.04525710011258,4.1289424016265,0,0.99581601048689,0.992594782962813,-0.00322122752407694,0.998075634629268,0.996224598420512,-0.00185103620875593
"Waimiri-Atroari","Indigenous people",NA,NA,1999,"IL","Amazon",26080.56,0.0140710764892432,0.0140326435936951,0.0141096146456034,0,0.998542955275051,0.998827208325851,0.000284253050800043,0.992910233581597,0.900313593081512,-0.0925966405000853
"Trincheira","Indigenous people",NA,NA,1998,"IL","Amazon",18.72,1.17174102410308,1.14620357963625,1.19784744347235,0,0.974519490049435,0.920813899773818,-0.0537055902756177,0.976010175851675,0.879980213044641,-0.096029962807034
"Cajuhiri Atravessado","Indigenous people",NA,NA,2008,"IL","Amazon",124.56,0.251112438292321,0.245492484103113,0.256861047683355,0,0.99362234948972,0.991314318384235,-0.00230803110548483,0.993850818832351,0.946594253068488,-0.0472565657638628
"Poyanawa","Indigenous people",NA,NA,2002,"IL","Amazon",250.92,0.685910718056526,0.681816179136561,0.690029846080534,0,0.965276183579197,0.954888607059984,-0.0103875765192136,0.963826799987704,0.918335176423764,-0.0454916235639404
"Alto Tarauacá","Indigenous people",NA,NA,2009,"IL","Amazon",1456.92,0.0064241104511167,0.00620932948831413,0.00664632069627081,0,0.999824058635458,0.999728818984865,-9.52396505934372e-05,0.984447880441653,0.94169007511768,-0.0427578053239724
"Deni","Indigenous people",NA,NA,2007,"IL","Amazon",15489,0.0181159165265618,0.0179759952323999,0.0182569269380886,0,0.99965587977131,0.999578246171843,-7.76335994671085e-05,0.991146039981648,0.968374183748653,-0.0227718562329945
"Kumaru do Lago Ualá","Indigenous people",NA,NA,2005,"IL","Amazon",804.6,2.10625606516308,2.06964836332387,2.14351127981544,0,0.995855626726937,0.993225424209922,-0.00263020251701451,0.997713623826765,0.996522357866211,-0.00119126596055374
"Terra Vermelha","Indigenous people",NA,NA,1997,"IL","Amazon",69.12,0.882104839305953,0.854258787503445,0.910858581626054,1.73194791841524e-14,0.997556709994872,0.994264724043508,-0.00329198595136404,0.997966334457797,0.969945250303333,-0.0280210841544636
"Tukuna Umariaçu","Indigenous people",NA,NA,2001,"IL","Amazon",50.04,1.20694344632551,1.18832646542677,1.2258520911633,0,0.977521007802306,0.928361345739926,-0.0491596620623805,0.970270853333113,0.952956106106774,-0.0173147472263384
"Lauro Sodré","Indigenous people",NA,NA,2006,"IL","Amazon",95.76,0.698574815497386,0.666005624010021,0.732736714607478,0,0.998937007949108,0.993198819282487,-0.00573818866662157,0.998199693095966,0.9970064827307,-0.00119321036526543
"Rio Urubu","Indigenous people",NA,NA,2005,"IL","Amazon",277.56,0.974020212208249,0.968947083938784,0.979119901918338,0,0.923105663483438,0.873777906238868,-0.0493277572445697,0.923251343160481,0.895830826133538,-0.0274205170269426
"Rio Jumas","Indigenous people",NA,NA,2007,"IL","Amazon",96.12,6.53987872500868,6.47069599210905,6.60980113885411,0,0.980739269586985,0.688980964793778,-0.291758304793206,0.981942104712854,0.945563293993473,-0.0363788107193811
"Médio Rio Negro I","Indigenous people",NA,NA,2000,"IL","Amazon",17883.36,0.0692790620039616,0.0687766009111007,0.0697851939259489,0,0.999750850014274,0.999565165991405,-0.000185684022869337,0.999244035798699,0.994645794732411,-0.00459824106628781
"Mapari","Indigenous people",NA,NA,2007,"IL","Amazon",1585.44,0.463691515241206,0.456091841958845,0.471417818795554,0,0.998856859108557,0.997071276907486,-0.00178558220107083,0.997965756835909,0.995980310144207,-0.00198544669170264
"Alto Rio Guamá","Indigenous people",NA,NA,1994,"IL","Amazon",2843.64,0.537423662156582,0.536968451417948,0.537879258796504,0,0.898898812936076,0.802450326480635,-0.0964484864554414,0.899061675816034,0.691346707240407,-0.207714968575627
"Canauanim","Indigenous people",NA,NA,2004,"IL","Amazon",115.56,0.69424631093726,0.689402663174814,0.699123989498977,0,0.931162878081806,0.922972561182263,-0.00819031689954319,0.935275850359153,0.871234809121007,-0.0640410412381465
"Malacacheta","Indigenous people",NA,NA,1999,"IL","Amazon",287.64,0.30472371586165,0.302998698420296,0.306458554088335,0,0.979458580989489,0.967471999429791,-0.0119865815596975,0.980344259255893,0.87783638278118,-0.102507876474713
"Kayabi","Indigenous people",NA,NA,2007,"IL","Amazon",10756.44,0.511206000342865,0.510520630089404,0.511892290700935,0,0.977625811973533,0.974295869143801,-0.00332994282973265,0.971930862385321,0.92671318931384,-0.0452176730714811
"Tabalascada","Indigenous people",NA,NA,2006,"IL","Amazon",131.04,0.713338780690376,0.706799522439506,0.719938539687376,0,0.955703015347103,0.959896978932423,0.0041939635853192,0.958620433965005,0.924614569885507,-0.0340058640794978
"Santa Inez","Indigenous people",NA,NA,1995,"IL","Amazon",303.48,0.0174829231607297,0.0172946091452469,0.0176732876514865,0,0.99747924116017,0.991052788241478,-0.00642645291869193,0.997418734243897,0.718218031264223,-0.279200702979675
"Munduruku","Indigenous people",NA,NA,2004,"IL","Amazon",24217.92,0.0437667293090561,0.043649465904794,0.0438843077390739,0,0.99898915460411,0.997358384090641,-0.00163077051346971,0.992420578086159,0.947540418721642,-0.0448801593645176
"Baú","Indigenous people",NA,NA,2008,"IL","Amazon",15615.72,0.028508749727547,0.0283590799514252,0.0286592094108845,0,0.999463112165735,0.99921785002049,-0.000245262145245673,0.986725475143969,0.957910055795497,-0.0288154193484714
"Arara do Igarapé Humaitá","Indigenous people",NA,NA,2006,"IL","Amazon",885.96,0.219686993597498,0.217089527444738,0.22231553831261,0,0.999432141438871,0.996594880168296,-0.00283726127057571,0.992189605405107,0.977908344167349,-0.0142812612377583
"Apyterewa","Indigenous people",NA,NA,2008,"IL","Amazon",7829.64,0.650241704395798,0.649541342814205,0.650942821135396,0,0.940062215909962,0.924779344032587,-0.0152828718773742,0.931874367141463,0.867851793094897,-0.0640225740465655
"Capoto/Jarina","Indigenous people",NA,NA,1999,"IL","Amazon",6493.68,0.0783395565001906,0.0781745991450363,0.0785048619342519,0,0.993898907847193,0.990033217142631,-0.00386569070456177,0.994748513797174,0.864701343034805,-0.130047170762369
"Trincheira Bacaja","Indigenous people",NA,NA,1998,"IL","Amazon",16693.2,0.0112671447635507,0.0112357314249209,0.0112986459289367,0,0.998156520375628,0.997238948602203,-0.000917571773425219,0.986624893728827,0.818826020861318,-0.167798872867509
"Parque do Xingu","Indigenous people",NA,NA,1987,"IL","Amazon",27199.08,0.024001944720522,0.023976938638124,0.0240269768823193,0,0.996718990312804,0.98605125867815,-0.0106677316346536,0.993724249818518,0.72854179185291,-0.265182457965609
"Zo'e","Indigenous people",NA,NA,2010,"IL","Amazon",6733.8,0.0421453975861986,0.0417405562236606,0.0425541655022772,0,0.999353338713889,0.999401047324726,4.77086108369162e-05,0.989305547170791,0.979544956381369,-0.00976059078942193
"Pequizal do Naruvôtu","Indigenous people",NA,NA,2009,"IL","Amazon",286.92,0.967959358261182,0.963814047377691,0.972122497897395,0,0.846745792146506,0.817001290719867,-0.0297445014266383,0.84684236813249,0.820499880948084,-0.0263424871844056
"Uru-Eu-Wau-Wau","Indigenous people",NA,NA,1988,"IL","Amazon",19179,0.0314381401729332,0.0314106667079337,0.0314656376677084,0,0.992158974690434,0.987875751465465,-0.00428322322496966,0.984750773754898,0.584122565622269,-0.400628208132629
"Pirahã","Indigenous people",NA,NA,2001,"IL","Amazon",3519.72,0.086773201949656,0.0863804582094548,0.0871677313674127,0,0.998960600688656,0.991442745730549,-0.00751785495810664,0.998823909639678,0.948874235588778,-0.0499496740508992
"Diahui","Indigenous people",NA,NA,2006,"IL","Amazon",487.08,0.354593862586634,0.351815924673742,0.357393735092326,0,0.986750448347019,0.989008528925891,0.00225808057887233,0.986853525946302,0.94274770766538,-0.0441058182809226
"Rio Gregório","Indigenous people",NA,NA,2007,"IL","Amazon",1901.16,0.139601916525083,0.13833166684255,0.14088383045119,0,0.998329241728155,0.996639886626554,-0.00168935510160073,0.992660680659859,0.969936320766287,-0.0227243598935714
"Porto Limoeiro","Indigenous people",NA,NA,2010,"IL","Amazon",50.04,1.94263751367875,1.77046411373708,2.13155436490953,0,0.9981020993466,0.992558840796244,-0.00554325855035576,0.999357591072718,0.996196887631347,-0.00316070344137109
"Itixi Mitari","Indigenous people",NA,NA,2007,"IL","Amazon",1841.04,0.723725010027099,0.715470860790881,0.732074384636351,0,0.995824823218295,0.998169662804657,0.00234483958636234,0.997065172496823,0.991094635778883,-0.00597053671794012
"Apurinã do Igarapé São João","Indigenous people",NA,NA,2009,"IL","Amazon",186.48,0.13738669620707,0.134557267535467,0.140275621231075,0,0.994086481889703,0.994467337849518,0.000380855959814963,0.979631458777328,0.944470582230291,-0.0351608765470369
"Menkragnotí","Indigenous people",NA,NA,1994,"IL","Amazon",50190.48,0.0122141606993085,0.0121931217183251,0.0122352359826212,0,0.99852719596386,0.997167947525885,-0.00135924843797453,0.991587430009377,0.831729153452601,-0.159858276556776
"Sororó","Indigenous people",NA,NA,1989,"IL","Amazon",260.64,0.129149784575497,0.128742897321137,0.129557957782256,0,0.983470304228509,0.81738574073704,-0.16608456349147,0.981891150600477,0.450728177031783,-0.531162973568694
"Igarapé Capana","Indigenous people",NA,NA,2004,"IL","Amazon",1317.96,0.0163488682544482,0.0160309202648488,0.016673122240361,0,0.999726470573064,0.999299689138304,-0.00042678143476016,0.997900143733802,0.942849678634184,-0.0550504650996184
"Arary","Indigenous people",NA,NA,2009,"IL","Amazon",411.48,0.666215844316258,0.657272152755485,0.675281235265022,0,0.996591144256387,0.98925937088423,-0.00733177337215707,0.996733058863761,0.97424475292297,-0.0224883059407909
"São Francisco do Canimari","Indigenous people",NA,NA,2009,"IL","Amazon",32.04,1.55159669168592,1.47347277916139,1.6338627545063,0,0.966418486375075,0.956740715564826,-0.00967777081024945,0.975007589046772,0.972977370787889,-0.00203021825888228
"Maraitá","Indigenous people",NA,NA,2010,"IL","Amazon",535.68,2.98221211410266,2.92729078800431,3.03816386467157,0,0.997765115421251,0.975432723392391,-0.0223323920288602,0.998994454683945,0.990718286677217,-0.00827616800672759
"Lago Capanã","Indigenous people",NA,NA,2004,"IL","Amazon",65.52,0.0505290872501495,0.048851213464803,0.0522645903191899,0,0.997438487115797,0.991440087229341,-0.00599839988645612,0.996923077237475,0.888956044058592,-0.107967033178883
"Espírito Santo","Indigenous people",NA,NA,2006,"IL","Amazon",340.92,5.33421711901574,5.25793651483152,5.4116043798814,0,0.972635416865901,0.961418176897698,-0.0112172399682028,0.993526985502084,0.987751334242614,-0.0057756512594701
"Ariramba","Indigenous people",NA,NA,2006,"IL","Amazon",104.04,0.0201791261520952,0.0190625274446816,0.0213611302826362,0,0.999865456642164,0.998734722706686,-0.00113073393547825,0.998927336250622,0.894556204255052,-0.10437113199557
"Arara da Volta Grande do Xingu","Indigenous people",NA,NA,2008,"IL","Amazon",259.56,0.329146892047779,0.326666572770347,0.331646043933843,0,0.969996299062456,0.972379399569455,0.00238310050699808,0.969494446926077,0.819271511075974,-0.150222935850103
"Betania","Indigenous people",NA,NA,1996,"IL","Amazon",1237.68,1.04095400157898,1.03472065441992,1.04722489956554,0,0.992110318968235,0.984359873184879,-0.00775044578335582,0.992244694603269,0.988442100564724,-0.00380259403854444
"Tikúna de Feijoal","Indigenous people",NA,NA,2004,"IL","Amazon",418.32,0.453474602196511,0.440481450330589,0.466851021042879,0,0.999553225021111,0.997484389167909,-0.00206883585320183,0.99855530129136,0.995802696322477,-0.00275260496888352
"Igarapé Lourdes","Indigenous people",NA,NA,2002,"IL","Amazon",2014.56,0.151019216329773,0.150652557747482,0.151386767286664,0,0.983765001444038,0.974342452556233,-0.00942254888780514,0.981475854137069,0.822532270447149,-0.15894358368992
"Escondido","Indigenous people",NA,NA,1999,"IL","Amazon",1727.28,0.00193743906603007,0.00189730554889233,0.00197842152349732,0,0.999777057149501,0.999659917562293,-0.000117139587207604,0.997688111430647,0.813899287998331,-0.183788823432316
"Japuira","Indigenous people",NA,NA,1994,"IL","Amazon",1583.28,0.0558165807358117,0.0556616122518139,0.0559719806703202,0,0.979073031082294,0.990439909303213,0.011366878220919,0.97898504888652,0.677883454929786,-0.301101593956734
"Erikbaktsa","Indigenous people",NA,NA,1987,"IL","Amazon",834.48,0.0638722708913383,0.0636675780055319,0.0640776218699891,0,0.984887214571983,0.98370605264248,-0.00118116192950368,0.985943428702762,0.683549602253232,-0.302393826449529
"Tikuna de Santo Antonio","Indigenous people",NA,NA,2002,"IL","Amazon",10.44,0.88755367573467,0.875422704470229,0.899852749177713,0,0.812791096753088,0.621288957523889,-0.191502139229199,0.722873780298336,0.645643439015438,-0.077230341282898
"Lago do Marinheiro","Indigenous people",NA,NA,2007,"IL","Amazon",36.72,0.587911978552101,0.577202080634998,0.598820597016553,0,0.959635522435693,0.940412581551309,-0.0192229408843845,0.960604673507167,0.896266634603414,-0.0643380389037523
"Banawá","Indigenous people",NA,NA,2005,"IL","Amazon",1951.56,0.0545375077694643,0.0528463650449256,0.0562827689506333,0,0.999869500011827,0.999864477707526,-5.02230430132755e-06,0.998506125609227,0.994293709085423,-0.00421241652380322
"Kaxarari","Indigenous people",NA,NA,1999,"IL","Amazon",1491.12,0.0214640536976753,0.0213378083699986,0.0215910459569244,0,0.998193732239324,0.993223820710919,-0.00496991152840498,0.993332697423054,0.724959360134983,-0.268373337288071
"Apurinã do Igarapé Mucuim","Indigenous people",NA,NA,2009,"IL","Amazon",745.92,0.143566273924313,0.141240933937156,0.145929897473503,0,0.997036713193455,0.997196929741464,0.000160216548009018,0.993783676457451,0.973065902969825,-0.020717773487626
"Uaça","Indigenous people",NA,NA,1995,"IL","Amazon",4742.64,0.0263156715236213,0.0262261559636702,0.0264054926195986,0,0.994614264458855,0.995316545329991,0.000702280871136107,0.94224713804807,0.862735075606596,-0.0795120624414741
"São Domingos do Jacapari e Estação","Indigenous people",NA,NA,2009,"IL","Amazon",1359,7.02509927522028,6.94567289005541,7.10543393101065,0,0.997092214433595,0.973046204570097,-0.0240460098634984,0.998307817522126,0.994671997174092,-0.00363582034803367
"Trombetas/Mapuera","Indigenous people",NA,NA,2009,"IL","Amazon",39966.84,0.00806924484979439,0.00802594325107565,0.00811278006945873,0,0.99977101695165,0.999437559535787,-0.000333457415862992,0.975962550163597,0.937730804366486,-0.0382317457971109
